mill_name,latitude,longitude,rspo_model,cert,prnt_comp,country,state,sub_state,alt_name,address,globalid,group_name,umlid,risk_score_current,risk_score_past,risk_score_future,treeloss_sum,land_area,forest_area,treeloss_2001,treeloss_2002,treeloss_2003,treeloss_2004,treeloss_2005,treeloss_2006,treeloss_2007,treeloss_2008,treeloss_2009,treeloss_2010,treeloss_2011,treeloss_2012,treeloss_2013,treeloss_2014,treeloss_2015,treeloss_2016,treeloss_2017,treeloss_2018,treeloss_2019,treeloss_sum_proportion_of_land,treeloss_sum_proportion_of_forest,remaining_proportion_of_forest,geometry
USAHA AGRO INDONESIA,-2.68316,110.97544,"RSPO Certified, MB",RSPO Certified,USAHA AGRO INDONESIA,Indonesia,Kalimantan Barat,Ketapang, ,1-Fully Verified,{A27E9269-B5BF-462D-8CDA-6EC82096F25E},SAMPOERNA AGRO,po1000006365,3.0,3.0,3.0,56093.16952941178,176309.9308235294,146317.92564705882,331.2197647058823,1881.0857647058822,517.5885882352941,1417.4777647058825,1240.0489411764706,3294.4556470588236,3508.6962352941173,1182.8403529411764,2221.450588235294,994.0835294117647,1318.0814117647062,3494.6964705882347,1599.8608235294118,6242.440235294116,7738.450941176471,12583.101176470587,905.2436470588235,1816.4124705882352,3805.9351764705884,0.318150936066988,0.38336498608323,0.61663501391677,"POLYGON ((110.8999193580618 -3.119652683734178, 110.7612940163449 -2.665797026141, 110.9914056260885 -2.581967318705443, 111.1073975066613 -2.607161248795034, 111.1949248793276 -3.068411758810606, 111.1473251881364 -3.100384201201726, 110.97544 -3.134753092897971, 110.8999193580618 -3.119652683734178))"
KAYUNG AGRO LESTARI,-1.45051,110.23203, ,Not RSPO Certified,KAYUNG AGRO LESTARI,Indonesia,Kalimantan Barat,Ketapang, ,2-High Confidence,{72614C03-B2C6-4437-86C6-D5458CC0C0A9},ANJ AGRO,po1000006366,3.0,2.0,3.0,35203.71988235294,133474.9948235294,129355.68741176467,442.1971764705882,432.8569411764706,313.65,1002.0554117647058,378.1041176470588,2163.2255294117645,1103.4098823529412,1201.2804705882354,2590.8991764705884,802.0799999999999,3636.4969411764705,6003.504352941177,2344.5956470588235,1444.111411764706,3539.2912941176464,3064.687411764706,1067.6985882352942,490.9616470588235,3182.613882352941,0.2637476774499722,0.27214667237856005,0.72785332762144,"POLYGON ((109.8169444546869 -1.278113186909332, 109.8206593231029 -1.274210774174849, 109.8554020630348 -1.254617036694273, 110.2093980821337 -1.225668656141518, 110.3162318306133 -1.270244774219305, 110.3561411863648 -1.417882370712106, 110.1661235917718 -1.642625966979292, 109.909283028805 -1.762376977855874, 109.81706244763 -1.623490449014448, 109.7828723579402 -1.450509999999878, 109.8169444546869 -1.278113186909332))"
SAWITMAS NUGRAHA PERDANA,-2.65525,112.24646, ,Not RSPO Certified,SAWIT MAS NUGRAHA PERDANA,Indonesia,Kalimantan Tengah,Seruyan, ,1-Fully Verified,{D201E7BC-33CD-4ED3-ABB9-E8B19003431E},ASAM JAWA,po1000006370,3.0,3.0,3.0,19561.995176470587,53753.37564705882,44718.10588235294,240.57988235294115,783.0134117647059,160.05317647058823,863.412705882353,531.6049411764706,1164.6363529411765,1766.087294117647,3373.5719999999997,1239.396705882353,547.782705882353,1092.5364705882355,944.799882352941,747.4401176470589,1143.8131764705881,1022.4208235294117,2039.7649411764703,559.6761176470588,479.4684705882352,861.9359999999999,0.3639212410568106,0.43745133633198713,0.5625486636680128,"POLYGON ((112.2660257420603 -2.54822291041435, 112.3582573222869 -2.672684607566541, 112.2903496327442 -2.80544658912427, 112.1217383282757 -2.863370887500991, 112.1899924688348 -2.55969202133629, 112.2660257420603 -2.54822291041435))"
WANASARI NUSANTARA,-0.287,101.4718, ,Not RSPO Certified,WANASARI NUSANTARA,Indonesia,Riau,Kuantan Singingi, ,1-Fully Verified,{552C0EF6-9B14-4C24-9CCA-C702E21C308A},SOUTHERN ACIDS BERHAD,po1000006376,4.0,3.0,3.0,3085.1043529411763,11963.50694117647,7220.4151764705875,69.03423529411764,110.3269411764706,12.6,175.75164705882352,374.9491764705882,38.879999999999995,146.09329411764705,91.75588235294117,77.39258823529413,85.51199999999999,64.70647058823529,23.49,234.63,348.03,556.98,252.4570588235294,79.30023529411764,88.84341176470588,254.3714117647059,0.25787625385352037,0.42727520198488184,0.5727247980151182,"POLYGON ((101.3947633122044 -0.2474598824080153, 101.5226012976723 -0.2518930435508914, 101.5293512764019 -0.2694117676151122, 101.4909368628811 -0.3641083852400802, 101.4608297088901 -0.3481863116014676, 101.3880077181038 -0.2603190288966353, 101.3947633122044 -0.2474598824080153))"
GUNTUNG IDAMAN NUSA 2,0.05304,103.20761,"RSPO Certified, IP",RSPO Certified,GUNTUNG IDAMAN NUSA,Indonesia,Riau,Indragiri Hilir, ,3-Low Confidence,{18747744-424B-4032-80DF-7BF829FF0770},MUSIM MAS,po1000006505,3.0,2.0,3.0,42991.05988235293,153313.45658823528,142030.24376470584,947.9445882352941,1884.6585882352942,752.0149411764705,4489.2303529411765,3150.5544705882353,1876.818705882353,2264.8030588235297,3008.169176470589,1089.6970588235292,2089.505647058823,1329.0056470588233,2713.8928235294115,1371.3024705882353,4821.720352941176,1302.9042352941176,2905.4456470588234,2904.667411764706,2253.289058823529,1835.4356470588236,0.28041282767380976,0.3026894747401405,0.6973105252598595,"POLYGON ((103.3668461066292 -0.3672546843648711, 103.252372816988 -0.3272909750851942, 103.036588838209 -0.2173893016833904, 103.1041847150954 0.01916435541969681, 103.2387034143516 0.1148941369433426, 103.3945277135006 -0.004343503116522973, 103.4512677703595 -0.3164424752144435, 103.3794951881364 -0.3647217210162061, 103.3668461066292 -0.3672546843648711))"
TENGKALAT,-1.62363,105.98857,"RSPO Certified, MB",RSPO Certified,GUNUNG PELAWAN LESTARI,Indonesia,Bangka Belitung,Bangka, ,1-Fully Verified,{09BC35E2-A50B-475B-B9F1-A2D4749BBA94},MP EVANS,po1000006652,3.0,4.0,3.0,34643.860235294116,88995.42882352942,60496.59247058825,577.008,1011.773294117647,240.9134117647059,1312.8988235294116,1055.746588235294,1175.22,2445.8530588235294,633.3211764705882,2406.620470588235,470.2087058823529,3477.854117647059,3103.038705882353,2024.0678823529413,3020.4045882352943,4128.085764705883,3330.155647058823,1449.9331764705883,1399.6337647058822,1381.1230588235294,0.3892768504322849,0.5726580427176455,0.42734195728235447,"POLYGON ((106.3757646684866 -1.838419289156791, 105.8848402269505 -1.784421686994497, 105.7645254829779 -1.710144259702231, 105.6190897436647 -1.382135436123609, 105.6709675854778 -1.303993267156144, 105.8166848118635 -1.205995777289949, 105.98857 -1.171582771889197, 106.1604551881364 -1.205995777289949, 106.3061724145222 -1.303993267156131, 106.40353755237 -1.450649562442301, 106.4377276420597 -1.623629999999851, 106.40353755237 -1.796595437755109, 106.3757646684866 -1.838419289156791))"
KASUARI,-2.97311,140.02992, ,Not RSPO Certified,SINAR KENCANA INTI PERKASA,Indonesia,Papua,Jayapura, ,1-Fully Verified,{5A79DDBD-5AC2-48C0-8968-C0CBEDEB9E07},SINAR MAS,po1000006977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JALEMO,-1.3482,113.5022, ,Not RSPO Certified,AGROLESTARI SENTOSA,Indonesia,Kalimantan Tengah,Gunung Mas, ,1-Fully Verified,{2F8BC130-2AC0-49C2-84D9-C0207692B845},SINAR MAS,po1000006984,3.0,2.0,3.0,63475.31011764703,266673.5805882353,259998.4185882354,2692.387764705882,1120.433294117647,717.5699999999999,2920.86494117647,2300.8235294117644,2718.0049411764703,2743.231058823529,8249.209411764707,3778.3196470588236,2442.040941176471,2083.283294117647,6267.77788235294,2423.0548235294114,4659.877764705882,3483.7087058823527,5201.470588235294,3840.5237647058825,2477.678470588235,3355.0492941176467,0.23802624158580538,0.24413729307397875,0.7558627069260213,"POLYGON ((113.8446065527679 -1.511383268627046, 113.4838112881472 -1.429809456394911, 113.1928470568459 -1.022978849292112, 113.3303148118635 -0.9305204155681586, 113.5022 -0.8961043338626562, 113.6051975540628 -0.9167272809362739, 113.8067058375345 -1.390476376283284, 113.8446065527679 -1.511383268627046))"
SUBUR ARUM MAKMUR II,0.97839,100.7826, ,Not RSPO Certified,SUBUR ARUM MAKMUR,Indonesia,Riau,Rokan Hulu, ,1-Fully Verified,{AAD120C7-BAF1-4E7A-863B-ADCB5D0DD11E},FIRST RESOURCES,po1000007052,1.0,5.0,1.0,20010.128823529438,22165.016117647087,21299.12505882356,107.40035294117646,302.7250588235296,107.0163529411765,2394.0158823529405,5732.954470588237,5556.656823529416,1947.9875294117637,946.9108235294118,1012.9831764705876,461.5048235294116,130.66729411764706,797.2291764705869,103.98317647058822,110.84082352941175,65.25,109.61999999999999,43.40576470588235,44.140235294117645,34.83705882352941,0.9027798002636237,0.9394812588904852,0.06051874110951483,"POLYGON ((100.774329953581 0.9023382543082371, 100.7545903914429 0.9645187603802391, 100.7632551097049 1.017099831706047, 100.8245591644698 1.036431681323713, 100.8468692309432 1.037780460402782, 100.9138637064385 1.006952415897673, 100.914013370427 0.9516279131820442, 100.8010174578381 0.876118492360681, 100.774329953581 0.9023382543082371))"
MULTI PERSADA GATRA MEGAH,-0.770833,114.741222,"RSPO Certified, MB",RSPO Certified,MULTI PERSADA GATRA MEGAH,Indonesia,Kalimantan Tengah,Barito Utara, ,1-Fully Verified,{9A17678B-B24D-4572-A5A5-A22E8E677425},MUSIM MAS,po1000007396,2.0,1.0,3.0,100801.90552941177,516123.24282352935,503399.7663529412,4125.632470588235,4160.4494117647055,1669.3150588235296,1776.3148235294116,9180.184588235294,3467.992235294117,3583.394117647059,10951.736823529413,4395.504,5667.755999999999,4406.644588235295,8497.171764705883,4219.015058823528,7443.952941176472,6679.180235294117,8088.134117647058,2984.5316470588236,5380.3863529411765,4124.609294117647,0.19530588271506605,0.20024225728133935,0.7997577427186606,"POLYGON ((115.1490469514673 -0.5870408486005779, 115.1674164484577 -0.731428175130453, 115.0022373130157 -0.8626225820587924, 114.4558107368129 -1.096969728686738, 114.4381602532068 -1.065969651545519, 114.3798987156343 -0.5169804522880668, 114.4236195854778 -0.4511089475758138, 114.5693368118635 -0.3530900759833578, 114.741222 -0.318670162177273, 114.9131071881364 -0.3530900759833578, 115.0588244145222 -0.4511089475758138, 115.1490469514673 -0.5870408486005779))"
AGRO PALINDO SAKTI 2,0.303,110.19596, ,Not RSPO Certified,AGRO PALINDO SAKTI,Indonesia,Kalimantan Barat,Sanggau, ,1-Fully Verified,{0295D479-B640-4C86-B24D-7E74CBE2678C},WILMAR,po1000007432,3.0,2.0,3.0,13768.492588235293,48905.227764705895,46391.27505882354,546.9201176470588,402.26788235294117,127.81729411764704,467.3696470588236,607.136117647059,562.7029411764706,1536.9335294117645,775.4636470588234,1762.5945882352942,303.98152941176465,842.9915294117648,477.62752941176467,254.40070588235292,827.5161176470586,499.3260000000001,1305.1838823529413,1122.2428235294117,652.0902352941176,693.9264705882351,0.281534167563407,0.2967905618195883,0.7032094381804117,"POLYGON ((110.2486280513767 0.2740746620095806, 110.1805894516744 0.1321489612975509, 110.1362523402613 0.1324223548413833, 110.0694992241433 0.1583979855745347, 110.0528029434033 0.194262002961703, 110.1106874999493 0.4371059723152105, 110.2485427094366 0.3391055336260115, 110.2486280513767 0.2740746620095806))"
MANGKALAPI,-3.45207,115.64248, ,Not RSPO Certified,AGRO BUKIT,Indonesia,Kalimantan Selatan,Tanah Bumbu, ,2-High Confidence,{6DC553D7-AAF6-4D78-A204-F8279FB74D8E},GOODHOPE,po1000007436,3.0,2.0,3.0,32553.481411764682,143761.94082352938,138635.92023529412,423.4094117647058,837.7019999999999,690.9645882352941,1221.1680000000001,525.5745882352941,1619.0834117647057,505.46294117647057,219.9935294117647,3783.1489411764705,1122.8583529411762,2628.131647058823,4578.728470588234,1737.929647058823,2446.0817647058834,3406.2271764705874,2204.7148235294117,916.0214117647057,1386.020117647059,2300.260588235294,0.22644019150885505,0.23481274807073538,0.7651872519292646,"POLYGON ((115.4189866711413 -3.069650831995386, 115.7153845269468 -3.404351768086292, 115.6641037720914 -3.540578517368544, 115.4838773294078 -3.505085321721952, 115.2318777776118 -3.319105674351631, 115.2329131837914 -3.317456929200515, 115.4139891616519 -3.07300767251673, 115.4189866711413 -3.069650831995386))"
SINAR AGRO RAYA,0.41992,101.75639, ,Not RSPO Certified,SINAR AGRO RAYA,Indonesia,Riau,Pelalawan, ,2-High Confidence,{E855DFEE-F71B-42D1-B467-8213510C94EA},MUSIM MAS,po1000007437,5.0,3.0,4.0,2193.601411764705,7637.11270588236,5013.15882352941,40.96058823529412,105.36529411764704,1.98,627.4482352941174,70.47,6.12,75.88164705882353,34.35494117647059,417.05788235294125,33.836470588235294,34.98176470588235,15.171529411764704,44.23094117647059,33.83858823529412,65.28388235294116,63.641294117647035,87.25023529411764,250.60094117647063,185.12717647058824,0.28722915272353117,0.4375687044800918,0.5624312955199082,"POLYGON ((101.7209250516576 0.2971543172539049, 101.718895920919 0.296803123133456, 101.7110331829881 0.4259738843435899, 101.784015317415 0.4591678820137513, 101.7890382370236 0.4351139762087806, 101.7209250516576 0.2971543172539049))"
SINAR HALOMOAN,1.06173,99.83438, ,Not RSPO Certified,SINAR HALOMOAN,Indonesia,Sumatera Utara,Padang Lawas, ,2-High Confidence,{E24069B9-EA7C-4F92-AF0D-6A7E6EA3B705},UNKNOWN,po1000007441,2.0,1.0,3.0,16365.742588235289,127086.3663529412,117980.29729411766,271.72482352941176,298.8324705882353,187.82999999999998,560.9565882352942,519.7567058823529,988.9168235294114,518.2891764705882,836.5609411764705,1666.1534117647057,434.6855294117646,1706.7416470588234,1129.74,662.4331764705883,715.0104705882352,948.9317647058823,1787.8824705882353,1344.6981176470588,897.4669411764706,889.1315294117647,0.12877654037872752,0.13871589548072163,0.8612841045192784,"POLYGON ((99.90472910487134 0.8674127750760547, 99.80038088108111 0.6927060248389189, 99.62994586922699 0.7422836324241254, 99.50264878814157 0.8428631649253819, 99.89516373910507 1.181713769116118, 99.90472910487134 0.8674127750760547))"
SULTRA PRIMA LESTARI,-3.45176,122.16825, ,Not RSPO Certified,SULTRA PRIMA LESTARI,Indonesia,Sulawesi Tenggara,Konawe Utara, ,1-Fully Verified,{5DF460FF-C3B6-46BB-86A5-C2903F301CC0},UNKNOWN,po1000007442,3.0,1.0,4.0,44917.08670588236,333985.003764706,311659.70258823544,585.6275294117646,1025.9887058823529,620.879294117647,1380.2244705882354,474.6158823529411,2232.3790588235292,1419.2594117647059,964.3676470588234,2184.516,1228.9856470588236,3280.9104705882346,4136.587411764705,3516.522352941177,3094.7008235294115,3986.163882352941,5399.958352941177,1652.484,2095.437529411765,5637.4782352941165,0.13448833390593384,0.1441222151367666,0.8558777848632334,"POLYGON ((121.728065189631 -3.406428909704364, 122.587728056877 -3.301809386627351, 122.6174076420597 -3.451759999999684, 122.58321755237 -3.624469310767128, 122.4858524145222 -3.770859089690784, 122.3401351881364 -3.868659752584061, 122.16825 -3.903000079570599, 121.9963648118635 -3.868659752584061, 121.8506475854778 -3.770859089690784, 121.75328244763 -3.624469310767128, 121.7190923579402 -3.451759999999684, 121.728065189631 -3.406428909704364))"
DUTA MENTARI RAYA,-0.34809,101.39907, ,Not RSPO Certified,DUTA MENTARI RAYA,Indonesia,Riau,Kuantan Singingi, ,1-Fully Verified,{0BFB28E1-E456-4A6E-BA9E-5CDA8BC539C2},PPA KAPITAL,po1000007443,2.0,3.0,3.0,13880.887058823535,40708.06129411766,37943.90364705883,422.96011764705884,837.8431764705884,189.98929411764706,906.9405882352941,521.9795294117647,819.5767058823528,974.7737647058823,1422.0176470588235,1976.5065882352942,860.5048235294117,691.9715294117648,1106.0357647058822,657.9225882352941,409.12482352941174,490.1008235294117,513.9254117647058,614.7758823529413,310.78058823529415,153.15741176470587,0.34098619825035326,0.36582654193777164,0.6341734580622284,"POLYGON ((101.0023950364574 -0.4801111147356877, 101.3880077181038 -0.2603190288966353, 101.4608297088901 -0.3481863116014676, 101.1871190322349 -0.4615214830242808, 101.0023950364574 -0.4801111147356877))"
SUMBER KENCANA INDO PALMA,-0.68269,102.5015, ,Not RSPO Certified,SUMBER KENCANA INDO PALMA,Indonesia,Riau,Indragiri Hulu, ,1-Fully Verified,{182DFA78-E937-463B-B09F-5470FDBF7B24},UNKNOWN,po1000007448,5.0,5.0,3.0,6499.316470588227,10763.298,9624.587294117648,364.0528235294118,161.09294117647056,103.75552941176471,458.2581176470587,1697.9452941176467,544.0288235294117,366.7976470588235,230.94,227.93929411764705,473.21717647058813,78.33670588235293,226.07823529411772,45.35223529411764,159.02258823529414,157.92882352941174,250.08564705882347,160.79011764705882,425.6456470588235,368.04882352941183,0.6038406137773225,0.6752826144099163,0.3247173855900837,"POLYGON ((102.4127643805592 -0.7527194183513642, 102.4227962139348 -0.6758234025627867, 102.5832642216228 -0.6437866730299187, 102.5706764098516 -0.6832286607053759, 102.4127643805592 -0.7527194183513642))"
MEDCO PAPUA HIJAU SELARAS,-0.8104,133.59507, ,Not RSPO Certified,MEDCO PAPUA HIJAU SELARAS,Indonesia,Papua Barat,Manokwari, ,1-Fully Verified,{DF28D994-7905-4B15-BB0F-7E7EF8613DDF},MEDCO AGRO,po1000007449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANUGERAH TANI MAKMUR,0.53622,101.60202, ,Not RSPO Certified,ANUGERAH TANI MAKMUR,Indonesia,Riau,Siak, ,1-Fully Verified,{CA7B674D-11A1-44CB-AA2B-30BF07EB2F37},UNKNOWN,po1000007457,5.0,5.0,5.0,2350.7661176470583,5135.581058823529,2344.215882352941,12.58235294117647,4.227176470588235,0.09,48.91799999999999,35.00823529411765,27.177529411764706,51.844941176470584,30.76835294117647,44.8475294117647,23.72611764705882,8.01,6.029999999999999,226.19999999999996,39.96564705882353,20.204823529411765,213.03,106.26952941176468,357.761294117647,1094.1045882352942,0.4577410210687196,1.0027942116352964,-0.002794211635296362,"POLYGON ((101.5816789559179 0.5077420035522054, 101.6056024574534 0.5897672760011017, 101.6661014727489 0.5265667732641147, 101.6664007058665 0.5051432946841541, 101.5816789559179 0.5077420035522054))"
MITRA ABADIMAS SEJAHTERA,1.18186,109.438, ,Not RSPO Certified,MITRA ABADIMAS SEJAHTERA,Indonesia,Kalimantan Barat,Sambas, ,1-Fully Verified,{52B456B2-F6A8-4561-9C54-67E98450FC65},TANJUNG RHU PLANTATION,po1000007462,3.0,4.0,3.0,16587.480705882346,33428.161411764704,29955.10835294118,383.7649411764706,387.1161176470588,138.8301176470588,398.6703529411764,508.42694117647056,332.42752941176474,287.3865882352941,1445.6311764705881,1246.6821176470587,1356.7362352941177,2573.4924705882363,2173.3083529411783,1624.698000000001,1167.8756470588235,681.5562352941175,565.8458823529412,536.0463529411765,532.4421176470589,246.5435294117647,0.496212774060752,0.5537446404948051,0.4462553595051949,"POLYGON ((109.3521291034038 1.251598869408026, 109.4431010616317 1.280040430378731, 109.51911611309 1.248668867119812, 109.5058636436578 1.110018266125867, 109.4205289011347 1.021117679691942, 109.3521291034038 1.251598869408026))"
SUNGAI SEPETI,-0.829,109.88604, ,Not RSPO Certified,KALIMANTAN AGRO PUSAKA,Indonesia,Kalimantan Barat,Kayong Utara, ,1-Fully Verified,{F3C192A9-9864-462A-B3FC-2262C8D9DADA},UNKNOWN,po1000007463,1.0,2.0,3.0,58058.46176470586,202081.9595294118,194573.87188235295,271.272,788.7691764705881,174.04376470588235,1356.9257647058826,782.9749411764705,1983.9959999999996,1194.1118823529412,2078.4497647058824,5020.188705882353,3513.672,8469.443647058823,8761.68494117647,7739.160352941175,3111.3522352941172,5905.574823529411,3150.736235294118,1688.6202352941175,859.0175294117647,1208.4677647058822,0.2873015577437322,0.29838775989311817,0.7016122401068818,"POLYGON ((109.8563036212113 -0.4919525624800176, 110.0849280061981 -0.6564041923763607, 110.1496241614212 -0.7150686259149258, 109.8554020630348 -1.254617036694273, 109.828765267354 -1.269639307513069, 109.8197050938201 -1.267825431907314, 109.7160192578508 -0.573921039795607, 109.8563036212113 -0.4919525624800176))"
