umlid,treeloss_sum,land_area,forest_area,treeloss_2001,treeloss_2002,treeloss_2003,treeloss_2004,treeloss_2005,treeloss_2006,treeloss_2007,treeloss_2008,treeloss_2009,treeloss_2010,treeloss_2011,treeloss_2012,treeloss_2013,treeloss_2014,treeloss_2015,treeloss_2016,treeloss_2017,treeloss_2018,treeloss_2019,treeloss_sum_proportion_of_land,treeloss_sum_proportion_of_forest,remaining_proportion_of_forest
PO1000004353,248313.63564705887,778022.832705882,684726.5572941174,7257.945529411765,9678.987176470588,3714.300352941176,9751.958117647058,7871.245411764705,11006.13988235294,13037.145529411764,18622.888588235295,15022.622823529411,10663.557882352941,15923.167058823532,17958.438000000002,10386.03105882353,13992.974470588235,14343.687529411764,22979.056588235293,19094.398588235297,16088.570470588234,10920.520588235293,0.31915983080271565,0.36264642140993847,0.6373535785900615
PO1000004356,288208.07611764706,730674.7450588235,647186.2722352942,14775.478588235294,14379.783529411765,4670.822117647059,21038.939294117645,26140.29,6411.534,10694.068235294117,9426.577764705882,5511.939529411765,27121.902705882352,22545.543882352944,25515.970235294117,10268.952352941176,29107.714235294115,7339.9619999999995,13043.81294117647,14064.481058823529,12192.226941176472,13958.076705882353,0.39444099863400184,0.44532476735363247,0.5546752326463675
PO1000004358,406961.7822352941,785802.4669411763,691019.6498823529,17754.408,16043.982705882352,3196.675411764706,21673.269529411766,34202.081999999995,16935.212117647057,30088.228235294115,35840.87294117647,26240.275411764702,40590.12247058823,35722.41070588235,35700.50117647059,20847.749294117646,15209.102470588234,11385.617294117646,14960.133176470588,13298.566588235293,10303.617176470587,6968.955529411765,0.5178932357128353,0.5889293919566252,0.4110706080433748
PO1000004360,346341.66635294113,783227.0844705881,653282.882470588,11314.995176470587,14059.083176470587,3954.778235294118,21026.15576470588,35565.92152941177,21762.933176470586,30636.830823529406,29079.15211764706,23718.340235294116,27021.86752941176,19620.698823529412,23000.799882352945,17334.477882352938,12009.871411764705,10170.687176470588,12994.844823529413,13321.270588235293,10751.057647058822,8997.900352941178,0.4421982758513084,0.5301557344394893,0.46984426556051073
PO1000004361,262867.11282352946,778962.4369411764,679170.9455294119,6945.650117647058,9061.96976470588,4247.312823529412,8814.740823529413,7706.005411764705,11791.998705882354,14151.093882352941,21427.48870588235,13538.469529411765,12169.936588235294,12352.41,22298.86164705882,10709.08305882353,16106.156823529413,18690.103411764703,27956.492823529417,15230.783647058823,17525.204470588236,12143.350588235291,0.3374580087016185,0.3870411632797767,0.6129588367202232
PO1000004362,431249.69082352944,785010.7563529413,682454.565882353,18908.00682352941,16830.618705882356,3222.1683529411766,22976.935058823532,32610.36988235294,14150.16211764706,29000.55917647059,33159.22976470588,25451.845411764705,41545.21270588234,39488.706352941175,41860.10576470588,24121.864588235298,18034.266705882354,12249.79905882353,18724.614,17210.232,10745.277176470587,10959.717176470587,0.5493551360073841,0.6319097451798303,0.36809025482016966
PO1000004363,272777.16952941177,703913.3004705881,621103.4781176471,15026.63505882353,14157.48705882353,4586.950235294118,18705.35294117647,26004.205058823525,5651.176235294117,8509.43611764706,8902.458705882353,4847.744117647058,23708.688,20698.65282352941,23056.88117647059,10134.486705882351,30602.151529411767,6608.322,12715.923176470587,13685.059764705882,11647.859647058822,13527.699176470587,0.3875152939247655,0.4391815198911885,0.5608184801088115
PO1000004364,283147.272,771031.8300000002,708066.243882353,4065.8142352941177,9935.528823529412,1978.644,6401.212235294119,7198.576235294117,5631.938823529412,9168.851647058824,15016.25011764706,22729.861411764705,15103.077882352942,35433.4605882353,24941.372823529407,17407.89105882353,26403.783529411765,20239.495058823522,21449.16,18911.284235294115,11260.927764705883,9870.141529411763,0.3672316251846567,0.39988810997046437,0.6001118900295357
PO1000004365,130792.37329411763,489455.2034117647,425395.3810588236,4326.432705882354,3895.2525882352934,2267.116235294118,8596.940823529412,6710.941764705881,5968.516588235293,7144.188352941176,9118.687764705883,15731.875411764702,4364.836941176471,11087.635411764706,5100.602823529412,4974.939529411765,7702.3867058823525,4196.386235294118,6616.912941176472,7341.623294117648,8452.738235294117,7194.358941176471,0.26722031430542525,0.307460727402754,0.692539272597246
PO1000004366,125463.74647058822,637418.202,551798.8796470588,3799.741764705882,2979.5876470588237,1464.5177647058824,7065.635647058823,6086.983411764706,5142.424588235293,6152.926941176471,7520.979529411765,12270.691411764705,4348.159058823529,11561.712705882352,6149.787529411765,5671.242705882353,8242.72094117647,4287.166941176471,7955.485764705882,8226.055411764708,8835.03917647059,7702.887529411765,0.19683113233498187,0.22737223850624208,0.7726277614937579
PO1000004367,468593.4949411763,785543.3978823528,669532.0951764705,27363.489529411767,18212.196705882354,3466.6648235294115,27245.05905882353,36773.48858823528,13211.147647058822,28713.642352941177,36581.33717647059,24515.680588235293,42783.92294117647,42195.81176470588,45554.87611764706,26787.960705882353,20165.843999999994,12980.07776470588,21883.246588235295,16831.338705882354,10328.929764705883,12998.780117647058,0.5965214604366841,0.6998820494447959,0.30011795055520407
PO1000004368,173219.67211764702,493655.49741176475,438584.4105882353,2447.109882352941,5274.878823529411,1573.5307058823528,4865.9389411764705,4612.46788235294,4865.54894117647,4742.804470588235,5915.411647058823,15472.495411764705,10345.036588235294,18596.92482352941,13742.994705882355,11889.69988235294,19020.51917647059,18569.37,13022.326941176467,8195.882470588236,5835.743647058824,4230.987176470588,0.3508918122574094,0.3949517309229538,0.6050482690770462
PO1000004370,319741.6408235294,781674.3543529413,644742.093529412,8829.106235294115,10979.38905882353,4971.476823529412,20438.208705882353,36226.20952941177,23871.574235294112,25862.27717647058,27274.854352941176,23009.46882352941,24422.725411764706,14922.431999999999,17928.05082352941,13282.26494117647,10813.451294117645,10008.933176470588,13296.741529411762,13472.184000000001,11369.288117647058,8763.004588235295,0.40904711667073546,0.4959217709413343,0.5040782290586657
PO1000004372,363916.9694117646,785860.701882353,699413.8750588234,26678.091176470592,15711.467647058824,5074.435058823529,28100.474470588233,38564.28635294118,7024.144588235294,20896.869529411764,25267.633764705883,9380.042117647059,38450.81611764706,18379.6545882353,28308.386823529414,16418.322,14542.999058823532,8701.586823529411,23321.58247058823,13769.018470588238,9461.321647058821,15865.836705882351,0.46308075787487923,0.5203170574520812,0.47968294254791877
PO1000004373,56896.65070588235,371154.5347058824,301347.4492941176,1416.6169411764706,1118.2655294117646,941.0541176470588,2498.0714117647058,2163.996,2308.983882352941,3114.886941176471,3871.1442352941176,5283.645882352941,3085.3764705882345,5166.254117647059,3063.9554117647053,1592.3075294117648,3738.9712941176467,1764.3423529411762,3745.8275294117648,4087.3570588235298,4856.493529411764,3079.1004705882356,0.15329639108671947,0.1888074740275991,0.8111925259724009
PO1000004374,443820.034235294,785920.4452941173,677547.5502352937,27956.839058823527,16956.25482352941,3559.776,22456.093411764705,33700.90588235294,12304.783411764703,26499.28482352941,33616.01682352941,24057.230470588238,40373.06752941177,39248.898705882355,42669.46270588235,25608.225882352945,19838.479411764707,13601.143411764706,20587.774941176467,16959.183529411763,10357.335529411765,13469.277882352937,0.564713689397916,0.6550389475707903,0.3449610524292097
PO1000004375,136406.46247058825,499171.3185882353,443679.6857647058,4568.561647058824,4311.840352941176,2517.1842352941176,9010.292823529411,7097.002588235294,6061.251176470589,6860.671058823528,9791.629411764705,16479.805411764704,5426.044588235294,12129.80894117647,5722.9101176470585,6242.1878823529405,6829.568470588236,4820.905411764706,6280.206,7122.735529411763,8390.096470588234,6743.760352941175,0.27326582556140305,0.3074435608551344,0.6925564391448655
PO1000004376,275986.93729411764,779867.2542352943,706349.6742352941,8907.926470588236,6678.523058823529,5868.326470588235,7557.760941176471,7138.438588235294,8282.951294117645,8861.285647058823,21563.03258823529,22811.484,14012.836588235292,18412.91823529412,31535.006823529417,13274.76705882353,19741.760823529414,18018.96423529412,24702.671294117645,14153.094705882353,14748.129176470587,9717.059294117646,0.3538896341592635,0.3907228209497027,0.6092771790502973
PO1000004377,250331.28988235295,782706.692117647,695102.0474117645,6847.1403529411755,10069.121294117647,3366.7041176470584,10724.245764705882,9796.353529411766,6900.682588235294,10857.565058823531,22961.19917647059,23236.66870588236,8914.791176470588,17642.14447058823,12047.361529411766,11680.398,16263.568941176469,11999.711294117647,23223.103058823526,19320.434823529413,12891.992823529412,11588.103176470588,0.3198277112018434,0.36013602724156807,0.6398639727584319
PO1000004378,135637.63482352937,687828.3914117647,614447.7423529413,4198.370470588236,3206.903647058824,1915.830705882353,7912.1569411764685,6356.512588235294,6114.959647058823,6494.3968235294105,8530.86282352941,14009.735647058824,4421.892352941176,11294.211882352942,5726.973529411765,5762.739882352941,8583.308117647059,4984.812,8595.020117647058,8886.899647058824,10082.77905882353,8559.26894117647,0.19719691207444015,0.22074722628831558,0.7792527737116844
PO1000004379,153087.48035294117,480060.68541176454,434176.6203529411,2138.135294117647,4387.75094117647,1396.194,4236.4789411764705,4203.369529411765,4698.443294117647,4821.608117647059,5169.726705882353,14692.639058823528,10113.367058823529,19940.078470588236,11047.419176470588,10292.621647058822,15169.57976470588,13876.197176470589,12560.679176470589,5837.645647058824,4854.839294117647,3650.707058823529,0.3188919338846354,0.3525926389783419,0.6474073610216581
PO1000004380,174770.916,527734.106470588,475601.892352941,2363.388705882353,5141.364352941177,1519.8663529411765,4594.339764705882,4465.376470588236,4918.9094117647055,5049.176823529412,5660.13494117647,15186.199058823528,10322.88388235294,21835.884000000002,13307.323411764704,13467.860117647058,19460.698588235293,16552.799294117645,13534.315411764705,7578.045529411765,5655.581999999999,4156.767882352941,0.3311722965355479,0.3674731299645538,0.6325268700354463
PO1000004382,153605.48647058825,520556.5824705882,369508.1767058823,2632.945764705882,3535.2780000000002,2092.379294117647,3872.8510588235295,4360.834588235294,2216.020588235294,7416.915176470587,4568.9223529411765,12726.319058823528,3679.7304705882348,4501.216588235294,20838.537176470585,8040.439058823528,11577.681882352941,12016.620705882353,20415.781058823526,11471.065058823528,11828.119058823528,5813.829529411765,0.2950793278639735,0.4157025369234352,0.5842974630765648
PO1000004383,381699.15423529415,784392.1754117645,603657.4997647058,19325.411294117646,14957.747294117647,5116.597764705883,34337.77270588235,39559.546588235295,17571.70976470588,27161.014235294115,19274.095058823525,24441.70941176471,37760.149058823525,22052.960823529407,23719.973647058818,14958.30882352941,16041.415411764703,8017.336941176472,17703.385764705883,15820.362352941178,13099.567764705882,10780.089529411762,0.4866177483666537,0.6323107960790236,0.36768920392097637
PO1000004384,391497.5615294118,784445.0534117649,604883.2161176469,22054.7234117647,16480.722705882356,5028.428823529412,36782.542588235294,39366.42564705882,17511.716470588235,28950.502235294105,18695.73,23844.044470588233,38034.883058823536,21811.12517647059,24895.147058823528,15294.776117647056,16743.22976470588,7848.2721176470595,18024.504705882347,16136.436,13264.780235294116,10729.57094117647,0.49907582414686974,0.6472283427571041,0.35277165724289594
PO1000004385,248196.14576470593,779981.7783529407,671701.8596470583,8744.117294117646,8334.604588235294,5001.94694117647,18911.24894117647,26232.369882352945,20593.92070588235,14050.378235294118,10451.786470588233,19135.22858823529,12254.675647058823,7722.563999999999,17631.589058823527,11221.316117647057,11217.00388235294,6042.633882352941,10544.23376470588,15542.771294117647,13286.319176470588,11277.437294117646,0.3182076205534093,0.3695034369788988,0.6304965630211012
PO1000004386,149268.02258823527,587106.4662352941,532632.1217647059,5473.817294117647,4642.257176470588,3873.4987058823535,10599.417176470586,8338.37894117647,6646.761529411764,7158.212470588235,10418.40176470588,17489.776235294114,6435.123882352941,14200.934823529411,6878.057294117647,6608.780470588236,7205.104588235295,4815.244235294118,6031.114235294117,7164.318352941175,8483.176588235294,6805.646823529411,0.2542435336224235,0.28024600186275567,0.7197539981372443
PO1000004387,137781.162,458217.24317647057,415510.6817647059,4800.215647058823,4097.146588235294,3776.1021176470585,9651.396705882353,7935.581647058823,6000.115411764706,6349.853294117645,9461.840823529412,16365.841058823527,6301.151999999999,15031.589999999997,8128.347176470587,5506.758352941177,6466.400823529411,4227.868941176471,5449.5952941176465,5882.906470588236,6998.163529411763,5350.28611764706,0.3006896053166143,0.3315947532680334,0.6684052467319666
PO1000004389,448212.85799999995,785423.4427058824,692246.4734117648,32487.229764705877,14360.536588235293,5372.502,27845.451529411766,36533.08341176471,12818.005058823528,20163.430235294116,27316.284,25337.70282352941,37204.12976470588,26246.616352941175,44464.39517647058,20510.990470588233,24452.321647058823,15340.732588235296,27346.75129411765,20981.945294117646,11216.468117647057,18214.281882352938,0.5706639675228566,0.6474758272020725,0.35252417279792747
PO1000004390,290157.66741176485,786103.0256470591,719691.9060000001,1675.0376470588235,4516.643294117647,880.0630588235296,5144.8164705882355,3821.142352941177,17064.643411764704,13796.087647058815,19633.681058823528,20762.055176470585,14730.19023529412,25297.87905882352,23093.611764705885,11024.437058823529,17388.37094117647,15243.561882352942,50098.61788235293,13587.418941176475,13537.954588235292,18861.45494117647,0.3691089563902003,0.4031692797886834,0.5968307202113166
PO1000004392,326689.1382352939,775929.0871764707,706697.6308235293,12517.922117647058,10701.17188235294,5785.686352941177,18458.01670588236,23134.86,13653.92576470588,14211.895411764706,21715.660941176466,14046.110117647058,44589.509999999995,21544.481999999996,35050.967647058824,11872.578705882353,19824.163058823528,9187.500352941175,16878.95294117647,12752.987999999998,9200.928352941177,11561.81788235294,0.4210296322619937,0.4622756947049565,0.5377243052950436
PO1000004394,338687.22988235304,785677.9588235293,681283.9365882352,22993.197529411766,14940.913058823528,2761.145647058823,14497.566352941172,16405.656,10315.19505882353,21286.513058823526,24484.986705882355,16956.88694117647,23828.799529411765,19411.007999999998,32492.040352941178,17566.402235294114,17978.433529411763,15285.24282352941,18226.805999999997,21417.647294117647,12322.048588235295,15516.741176470588,0.4310764048790446,0.49713080214168326,0.5028691978583167
