id,Group_Name,address,alt_name,cert,country,globalid,property_id,latitude,longitude,mill_name,objectid,prnt_comp,rspo_model,state,sub_state,geometry,treeloss_sum,treeloss_2001,treeloss_2002,treeloss_2003,treeloss_2004,treeloss_2005,treeloss_2006,treeloss_2007,treeloss_2008,treeloss_2009,treeloss_2010,treeloss_2011,treeloss_2012,treeloss_2013,treeloss_2014,treeloss_2015,treeloss_2016,treeloss_2017,treeloss_2018,treeloss_2019
64,SINAR MAS,1-Fully Verified, ,RSPO Certified,Indonesia,{E5122D94-84DE-4518-98A1-DAF4AFD65154},PO1000001056,0.96973,101.26075,UJUNG TANJUNG,3263,IVO MAS TUNGGAL,"RSPO Certified, MB",Riau,Siak,"{'type': 'Polygon', 'coordinates': [[[101.26074999959599, 1.419673297828549], [101.13503838988667, 1.4017628747496185], [101.01933819592384, 1.3494580530380584], [100.9228620531555, 1.266924300855827], [100.8532894633427, 1.160733709641237], [100.81615572647455, 1.0393409267146745], [100.81441258031752, 0.9124095446759023], [100.84819484982533, 0.7900427844788587], [100.91481095830834, 0.6819796497991261], [101.00895765638616, 0.5968202809665611], [101.12314193257076, 0.5413418915477176], [101.24827687588059, 0.5199595929274436], [101.37440440974125, 0.5343750489682108], [101.49148748941235, 0.5834410362991148], [101.59020860082566, 0.6632527563606203], [101.66271087282952, 0.7674585853474232], [101.7032228800447, 0.8877654168499585], [101.70851771889086, 1.0145983220484178], [101.67817019242396, 1.1378621298881122], [101.61459176670456, 1.247744567534239], [101.52284020547461, 1.3354973080398587], [101.41021835255921, 1.3941328634178622], [101.28569328322864, 1.4189816859903994], [101.26074999959599, 1.419673297828549]]]}",4342612.756862745,118913.34509803922,145629.09803921566,79074.36470588234,375441.1921568627,394901.5333333333,400924.0274509804,310046.86666666664,293484.29803921573,403996.7647058823,360106.0941176471,138177.49019607846,360011.0156862745,178245.60784313726,198507.01960784313,82641.68235294118,122932.58039215684,151460.55294117646,108466.61960784314,119652.60392156863
65,SINAR MAS,1-Fully Verified, ,RSPO Certified,Indonesia,{1723BF73-1F38-45A6-BAD6-48196AB586B6},PO1000001057,0.92861,101.20639,LIBO,3264,IVO MAS TUNGGAL,"RSPO Certified, IP",Riau,Siak,"{'type': 'Polygon', 'coordinates': [[[101.20638999977136, 1.3785532973212138], [101.08068056537012, 1.3606429732162324], [100.96498221522016, 1.3083384175257462], [100.8685073291305, 1.2258050153635243], [100.79893528341385, 1.1196147489125259], [100.76180140067748, 0.9982221641422775], [100.76005756694119, 0.871290791831755], [100.79383882657729, 0.7489238499189278], [100.86045382463845, 0.6408603987925052], [100.95459947408864, 0.5557006775218594], [101.0687828304184, 0.5002220096343397], [101.19391695408224, 0.47883959339448234], [101.32004367842228, 0.49325512936067795], [101.43712586271324, 0.5423213692262477], [101.53584594867796, 0.6221334356433628], [101.60834711227118, 0.7263395967445971], [101.6488580735612, 0.8466466424944585], [101.65415214335208, 0.9734795772117731], [101.62380435007765, 1.0967432206118468], [101.56022632702519, 1.206625351156682], [101.46847588812417, 1.2943777377335934], [101.35585578063473, 1.3530130028269172], [101.23133284640336, 1.3778616893795887], [101.20638999977136, 1.3785532973212138]]]}",4251765.113725491,118699.38431372546,141589.76862745095,75915.65490196079,368662.4705882353,435280.5254901961,423197.7019607843,292992.07843137253,289095.4274509804,383044.9647058823,328678.9725490196,120452.34117647058,346099.29803921573,168605.63529411762,170902.09803921566,80728.96470588235,117224.18431372549,146836.168627451,114060.92549019608,129698.54901960786
66,SINAR MAS,3-Low Confidence, ,RSPO Certified,Indonesia,{5837AECD-DC9A-4DA4-8BB8-F9698A56BB32},PO1000001058,0.9375,101.3002,SAM-SAM,3265,IVO MAS TUNGGAL,"RSPO Certified, IP",Riau,Siak,"{'type': 'Polygon', 'coordinates': [[[101.30020000038834, 1.387443297210505], [101.17449010118548, 1.3695329517079924], [101.0587913574636, 1.3172283385054202], [100.96231620389699, 1.2346948606709591], [100.89274404358468, 1.1285045240078333], [100.85561019400305, 1.0071118963970442], [100.85386650899224, 0.8801805219829926], [100.88764798548205, 0.7578136193558611], [100.95426322070323, 0.6497502366434166], [101.04840909275292, 0.5645905915680842], [101.16259264296795, 0.5091119838841632], [101.28772693837462, 0.4877295930731183], [101.41385383222512, 0.5021451117598031], [101.5309362049836, 0.5512112970285721], [101.62965650833705, 0.6310232885653451], [101.7021579083987, 0.7352293778652784], [101.74266909404349, 0.8555363772962705], [101.7479633298675, 0.9823693056321045], [101.71761559559806, 1.105632984583387], [101.65403748826441, 1.2155151815219016], [101.56228681072571, 1.3032676446161193], [101.4496663308005, 1.3619029724671827], [101.32514294040854, 1.386751688426477], [101.30020000038834, 1.387443297210505]]]}",4228764.811764704,124270.53333333334,149376.59607843138,80863.85490196079,368829.9019607843,366530.58039215684,372811.2784313726,328403.27843137254,290200.9411764706,387850.59607843147,328912.61960784317,125983.28627450982,329819.537254902,167110.1882352941,205397.5647058824,83888.49019607843,123593.59607843136,159918.86666666667,108901.6862745098,126101.4156862745
67,SINAR MAS,1-Fully Verified, ,RSPO Certified,Indonesia,{1594B3D6-D7A2-4ED7-8966-816750B04D7B},PO1000001060,0.83393,101.04428,SEKIJANG,3266,BUANA WIRALESTARI MAS,"RSPO Certified, MB",Riau,Kampar,"{'type': 'Polygon', 'coordinates': [[[101.04428000024296, 1.2838732976843805], [100.91857532810512, 1.265963201457141], [100.80288099661101, 1.213659258255721], [100.70640881503442, 1.1311266619873672], [100.63683788588109, 1.0249371432871546], [100.59970359464725, 0.9035450147711167], [100.59795817444643, 0.7766136648743506], [100.63173717509446, 0.6542463045828331], [100.69834974692077, 0.5461821248584348], [100.79249316630461, 0.4610215921129713], [100.90667462829164, 0.4055422830581007], [101.03180710978235, 0.3841595960011305], [101.15793221720625, 0.3985753159943347], [101.27501256918252, 0.4476421373153383], [101.37373048740476, 0.5274550012038688], [101.4462292409151, 0.6316619269791016], [101.48673787337772, 0.7519694660111654], [101.49203018288728, 0.8788024686790026], [101.46168171594853, 1.0020657334542087], [101.39810449557105, 1.1119471569127222], [101.30635646111301, 1.1996987285949476], [101.19374015178747, 1.258333325333854], [101.06922188956895, 1.283181698714113], [101.04428000024296, 1.2838732976843805]]]}",4052859.749019609,88443.54509803922,112071.99215686272,70764.2,332564.46274509805,484863.9960784313,460679.7450980392,298474.168627451,225221.1333333333,349892.3137254902,275379.2431372549,96453.12156862744,341673.9411764705,157397.87450980392,154342.9568627451,76276.10980392157,112782.55686274511,139241.00784313728,121766.42352941178,154570.9568627451
68,SINAR MAS,1-Fully Verified, ,RSPO Certified,Indonesia,{B300D9C5-E910-4C19-BBCB-0866EEED0D4F},PO1000001061,0.7827,101.04957,NAGA SAKTI,3267,BUANA WIRALESTARI MAS,"RSPO Certified, IP",Riau,Kampar,"{'type': 'Polygon', 'coordinates': [[[101.04957000018638, 1.2326432974239816], [100.92386776158291, 1.2147333244911265], [100.80817547270034, 1.1624297126810168], [100.71170464461355, 1.0798975524498282], [100.64213424041877, 0.9737084383324354], [100.60499968592545, 0.8523165566859741], [100.60325340539077, 0.7253852189252487], [100.63703122225188, 0.60301763227016], [100.70364255716198, 0.4949530583279702], [100.79778487710173, 0.40979208651784627], [100.91196544410276, 0.35431243054414435], [101.03709717951588, 0.33292959695462554], [101.16322155565813, 0.347345416520396], [101.2803010495099, 0.3964125524519773], [101.37901790721615, 0.4762258478290729], [101.45151543924801, 0.5804331873427175], [101.49202285779376, 0.7007409932669256], [101.49731422093258, 0.8275740326917508], [101.46696535498728, 0.9508370925991143], [101.40338849656158, 1.0607181334757978], [101.31164165862022, 1.148469264250094], [101.19902727611569, 1.207103499371002], [101.07451139995345, 1.2319517033077079], [101.04957000018638, 1.2326432974239816]]]}",3866598.011764705,87718.71764705883,109900.45490196078,70258.20784313726,337896.54901960783,473833.0980392157,430735.40784313716,281269.8666666667,210180.49019607843,340642.6235294118,242144.8078431373,83420.19607843139,306963.93333333335,139068.6431372549,139739.80784313724,75070.66666666666,109976.69019607842,142392.83529411766,123567.44705882354,161817.56862745096
69,SINAR MAS,1-Fully Verified, ,RSPO Certified,Indonesia,{F11668DB-E23F-4136-BEC3-9474881D6DE0},PO1000001062,0.53349,101.07638,RAMARAMA,3268,RAMAJAYA PRAMUKTI,"RSPO Certified, MB",Riau,Kampar,"{'type': 'Polygon', 'coordinates': [[[101.07637999975368, 0.9834332976386406], [100.95068816456056, 0.9655239244122635], [100.83500449188969, 0.9132219245070428], [100.73853914744286, 0.8306918852126828], [100.66897050371436, 0.7245047390801719], [100.63183424557714, 0.6031140583223716], [100.63008376055765, 0.4761827796814005], [100.6638562045055, 0.35381409201216635], [100.73046228231895, 0.24574760052390016], [100.82460032771856, 0.16058449297208152], [100.93877784320757, 0.10510314945720693], [101.06390737633663, 0.08371960307416786], [101.1900296334882, 0.09813590700144], [101.30710628819251, 0.14720457331791084], [101.40581911287255, 0.22701996759157933], [101.47831152999889, 0.33122931961511587], [101.51881350577696, 0.4515384237018851], [101.52410032615093, 0.578371641833552], [101.49374917363252, 0.7016337051494983], [101.4301733511479, 0.8115128850473668], [101.33843128721713, 0.8992618711850442], [101.22582499284397, 0.9578943473731831], [101.10131930270082, 0.9827417271322566], [101.07637999975368, 0.9834332976386406]]]}",2894098.705882353,81544.74901960784,91450.34509803922,59975.47843137255,230869.71764705883,327719.4980392157,250669.43921568626,214662.46274509805,136415.1450980392,210408.69019607845,154603.3843137255,76325.32549019608,155958.60784313726,117896.86666666667,122904.24705882353,90736.30980392157,128870.6156862745,152650.09411764707,141618.90980392156,148818.81960784312
70,SINAR MAS,1-Fully Verified, ,RSPO Certified,Indonesia,{755D57AF-DF3C-46EA-B946-7951ADE52800},PO1000001064,-0.59806,102.98333,BUMI PALMA,3269,BUMIPALMA LESTARIPERSADA,"RSPO Certified, MB",Riau,Indragiri Hilir,"{'type': 'Polygon', 'coordinates': [[[102.98333000003903, -0.1481167019902673], [102.85765548354347, -0.16602335298942147], [102.74198339954495, -0.21831803580871795], [102.64551999816197, -0.3008384467120664], [102.57594279639565, -0.40701665785351293], [102.53878997004337, -0.5284018851667185], [102.5370199806409, -0.6553328935738599], [102.57077606561164, -0.7777065785584234], [102.63737412207351, -0.8857817756008645], [102.73151515958519, -0.9709545803965288], [102.8457059909792, -1.0264435866275459], [102.97085530388749, -1.0478303697409599], [103.09699795543189, -1.0334118663658305], [103.21408958058966, -0.9843362508796405], [103.31280758292422, -0.9045113265041471], [103.38529402500103, -0.8002928375451566], [103.42578092559363, -0.679977840888015], [103.43104837975913, -0.5531438132260093], [103.40067962668793, -0.42988627599675155], [103.33709338293696, -0.32001554551139455], [103.24535116481107, -0.2322762955172662], [103.13275479452741, -0.17365180391030238], [103.00826571868238, -0.14880816532585717], [102.98333000003903, -0.1481167019902673]]]}",3626726.5764705897,163858.5411764706,129134.93333333335,81144.18431372549,225198.0117647059,254957.85882352942,180936.0,172019.05098039214,293686.325490196,184077.3176470588,447840.25490196084,200165.8549019608,380664.09803921566,90474.14117647058,184417.27450980392,93231.92156862744,185362.80392156861,147379.06666666665,100965.23921568626,111213.6980392157
71,SINAR MAS,1-Fully Verified, ,RSPO Certified,Indonesia,{0496EEED-05D7-4E23-8C86-1EFF5D175789},PO1000001065,-0.5692,102.30585,INDRA SAKTI,3270,MEGANUSA INTISAWIT,"RSPO Certified, IP",Riau,Indragiri Hulu,"{'type': 'Polygon', 'coordinates': [[[102.30585000024232, -0.11925670216393137], [102.1801756512329, -0.13716342258790168], [102.06450383234613, -0.1894582920189496], [101.96804084893577, -0.2719789484928612], [101.89846420263602, -0.37815738753924966], [101.86131197891382, -0.49954275397804027], [101.8595424955821, -0.6264737693151099], [101.89329883425057, -0.7488473268632084], [101.9598967725742, -0.8569223018618392], [102.05403727749469, -0.9420948592973827], [102.16822721572663, -0.9975836700552622], [102.29337541743378, -1.018970370598657], [102.41951693728029, -1.0045519233322724], [102.53660761300144, -0.9554764851181742], [102.6353250048029, -0.8756518038423845], [102.7078112480029, -0.7714335479351213], [102.74829833693023, -0.6511187015531338], [102.75356625954282, -0.5242846945025622], [102.7231981025584, -0.4010270417980449], [102.65961243275885, -0.29115609578836504], [102.56787066320575, -0.20341659747214502], [102.4552745855716, -0.14479190222836666], [102.33078568942773, -0.11994816823267643], [102.30585000024232, -0.11925670216393137]]]}",4419852.933333333,277253.8156862745,163800.968627451,68939.02352941177,278342.968627451,462637.6666666666,181005.2588235294,237226.8549019608,260433.6039215686,247556.1450980392,475113.38039215683,197452.2705882353,391667.59607843123,145883.0588235294,206118.8470588235,155184.9725490196,251091.40784313725,172326.71372549018,99857.94509803923,147960.43529411763
72,SINAR MAS,1-Fully Verified, ,RSPO Certified,Indonesia,{74FA7C2E-B8B8-4CBE-B73C-589998886639},PO1000001079,2.31917,99.83944,PADANG HALABAN,3271,SINAR MAS AGRO RESOURCES AND TECHNOLOGY,"RSPO Certified, IP",Sumatera Utara,Labuhanbatu Utara,"{'type': 'Polygon', 'coordinates': [[[99.83944000012947, 2.7691132971536776], [99.71362098971825, 2.7511996235038305], [99.59782715086081, 2.6988860652100866], [99.50128215217055, 2.6163408185056376], [99.4316718101384, 2.510139563328294], [99.39453226013082, 2.388740275172721], [99.39281120946868, 2.2618085758858], [99.42663631156861, 2.139447784301343], [99.49330793656992, 2.0313950410143886], [99.58751598830987, 1.9462472441356142], [99.7017631153254, 1.8907779973486012], [99.82696074833058, 1.8693995602634788], [99.95315092307098, 1.8838123923029362], [100.07029687827554, 1.9328700885374257], [100.1690798893002, 2.0126704365393753], [100.24163929362261, 2.1168653599417673], [100.28219724045003, 2.237165154824591], [100.28751886216484, 2.363997088538687], [100.25717143495599, 2.4872662942586596], [100.19356161696304, 2.597158815609051], [100.10174696491325, 2.6849231788009673], [99.9890355802628, 2.7435682675269755], [99.86440477083103, 2.768421557342229], [99.83944000012947, 2.7691132971536776]]]}",2557302.384313725,73882.1294117647,110459.93725490196,62289.074509803926,190170.18039215688,208762.57647058822,135389.09411764707,77741.36470588236,73609.20784313725,136817.83137254903,172598.8588235294,127386.46666666667,160135.5450980392,98365.72549019608,189334.21176470592,112987.8862745098,181951.93725490195,155887.7411764706,147707.52549019607,141825.0901960784
73,SINAR MAS,1-Fully Verified, ,RSPO Certified,Indonesia,{32A2226D-9908-4839-8CA2-8100CD525809},PO1000001150,1.65444,99.88694,LANGGA PAYUNG,3275,TAPIAN NADENGGAN,"RSPO Certified, MB",Sumatera Utara,Padang Lawas Utara,"{'type': 'Polygon', 'coordinates': [[[99.88694000001554, 2.1043832978342807], [99.76118263616173, 2.0864712261006266], [99.64544296913202, 2.034161973223718], [99.54893859071937, 1.9516223908817667], [99.47935167333635, 1.8454263904986206], [99.44221755815619, 1.7240303075207704], [99.44048573566539, 1.5970987640305636], [99.47428738533414, 1.4747350309099476], [99.54092703303492, 1.3666771670136728], [99.63509832417657, 1.281523668094543], [99.74930656492418, 1.2260499164551828], [99.87446463252473, 1.2046695767057494], [100.00061519715771, 1.2190837016471723], [100.11772205312879, 1.2681454831385095], [100.21646771768346, 1.3479514346393933], [100.2889939407654, 1.4521517319582986], [100.32952643785273, 1.5724549946016726], [100.33483449009461, 1.6992874075600788], [100.30448911353922, 1.822553953816074], [100.24089917007242, 1.9324415063737672], [100.14912196915604, 2.0202001420930342], [100.03646251545008, 2.078840532775682], [99.91189245174522, 2.103691621089672], [99.88694000001554, 2.1043832978342807]]]}",2818777.721568627,151669.70196078432,93743.23137254902,67284.82352941176,207981.83137254903,247213.16078431372,162676.66274509803,84997.81176470588,153258.8901960784,279596.768627451,157534.3254901961,230505.768627451,120261.8392156863,116482.92549019608,121180.23137254902,121744.43529411766,148891.862745098,145874.25490196078,108350.37254901962,99528.82352941176
74,SINAR MAS,2-High Confidence, ,RSPO Certified,Indonesia,{78DFE0AC-93EC-4F40-84FF-A9CD2ACF0802},PO1000001151,-3.1981,116.0219,BATU AMPAR,3276,SINAR MAS AGRO RESOURCES AND TECHNOLOGY,"RSPO Certified, MB",Kalimantan Selatan,Kota Baru,"{'type': 'Polygon', 'coordinates': [[[116.0219000002865, -2.7481567026638416], [115.8960794177822, -2.7660570939496743], [115.78026287890648, -2.8183349498863723], [115.68366123804134, -2.900833214913129], [115.61396139274372, -3.006990869105322], [115.57671543738093, -3.1283635420643923], [115.57489788995669, -3.255293917413267], [115.60866621174314, -3.3776790906368657], [115.6753443029137, -3.48577431404411], [115.76963151327992, -3.570969433308832], [115.88402198872026, -3.626476075489102], [116.00940206836104, -3.6478703086948308], [116.13577837407405, -3.6334467427356456], [116.2530777511674, -3.584355133159023], [116.35195373739573, -3.504508277982803], [116.42453364222203, -3.400268768742997], [116.46504569424415, -3.279940223071531], [116.47027631768495, -3.1531043442887716], [116.43982209219041, -3.029857228981748], [116.37611777645515, -2.920005939802599], [116.28423947508911, -2.832289084535255], [116.1714993690908, -2.7736829553049125], [116.0468643600463, -2.748847919566911], [116.0219000002865, -2.7481567026638416]]]}",2356035.45490196,50050.37254901961,63132.69411764706,42455.07058823529,79483.80392156863,97786.89803921568,143768.47843137255,54958.51372549019,34693.015686274506,121448.29803921569,52405.22745098038,144073.63529411764,135343.7490196078,115620.19607843139,211249.7568627451,285625.1568627451,201011.1725490196,148808.43529411766,185008.10196078432,189112.87843137255
